Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,EMA_12,EMA_26
2020-07-16,9132.2275390625,9214.3125,9088.947265625,9191.98046875,15713967523,9205.244482421875,9407.80466796875,44.41950788102396,-0.5534598952799001,9227.835441317537,9260.853262145323
2020-07-17,9151.392578125,9182.25390625,9089.2021484375,9131.8125,13944570749,9210.544580078125,9400.3175,45.31877917341228,-3.3645612560954277,9216.075000826377,9252.745063329003
2020-07-18,9159.0400390625,9230.9833984375,9100.82421875,9151.18359375,12252601475,9211.31748046875,9394.7158203125,45.69634238029331,-4.1584462796785715,9207.300391324243,9245.803950420372
2020-07-19,9185.8173828125,9201.3984375,9097.6328125,9158.005859375,12939002784,9211.065625,9384.42388671875,47.07435295423497,-2.4160600478560355,9203.995313091667,9241.360500967938
2020-07-20,9164.2314453125,9214.2705078125,9137.509765625,9187.220703125,13755604146,9212.3775390625,9378.48734375,46.059665359678405,-2.2562518286742517,9197.877794971795,9235.647237586052
2020-07-21,9374.8876953125,9407.2626953125,9149.3896484375,9162.5146484375,18069581956,9219.7056640625,9362.6397265625,56.022195583081135,11.729546041357246,9225.110087331903,9245.961345565789
2020-07-22,9525.36328125,9530.5185546875,9319.6533203125,9375.080078125,16532254884,9239.8033203125,9362.55091796875,61.493230410936235,29.78072434029327,9271.302886396224,9266.657785246101
2020-07-23,9581.072265625,9610.2470703125,9483.00390625,9527.1416015625,18146399002,9264.491748046876,9361.0380078125,63.31290264905183,43.318072323521626,9318.959713969882,9289.94774675565
2020-07-24,9536.892578125,9623.3369140625,9481.4541015625,9585.5146484375,16552768325,9284.711962890626,9355.763125,60.85679584764357,46.84319643152104,9352.487846916823,9308.239956486712
2020-07-25,9677.11328125,9704.556640625,9530.2119140625,9539.4853515625,16610070933,9314.8705078125,9355.9947265625,65.43938263992149,55.56929676948246,9402.43022142962,9335.563906469177
2020-07-26,9905.1669921875,10023.8076171875,9652.84765625,9680.234375,20507998997,9341.355126953125,9361.02447265625,71.32022740974027,72.57647534663795,9479.774340007756,9377.756727633498
2020-07-27,10990.873046875,11298.2216796875,9903.9697265625,9905.2177734375,35359749590,9428.284912109375,9385.6648828125,84.68292044243476,148.4504814067729,9712.251064141177,9497.24682535509
2020-07-28,10912.8232421875,11204.3271484375,10632.6318359375,11017.4638671875,28766551142,9502.509423828125,9408.4915625,81.7346406857325,182.63710484475283,9896.954476148303,9602.104337713048
2020-07-29,11100.4677734375,11304.3974609375,10856.1416015625,10912.953125,24617249715,9593.634423828125,9434.5869140625,83.24495467488154,205.4424900861298,10082.11036803895,9713.094221840785
2020-07-30,11111.2138671875,11169.3564453125,10895.455078125,11099.8330078125,22857247901,9685.254736328125,9459.409296875,83.32996563415277,208.16134973273824,10240.433983292573,9816.658640014615
2020-07-31,11323.466796875,11415.8642578125,10987.0537109375,11110.2109375,23160469766,9789.4107421875,9499.4430078125,84.95380730163089,210.53309085190136,10407.054416151406,9928.27405904131
2020-08-01,11759.5927734375,11794.775390625,11239.6826171875,11322.5703125,26075670303,9913.565380859374,9545.01798828125,87.62191619056262,226.37014155707186,10615.137240349266,10063.927297144732
2020-08-02,11053.6142578125,12034.14453125,11018.1298828125,11758.7646484375,27410067336,10004.065380859374,9576.5847265625,66.93140993760957,176.4143992072594,10682.595243035918,10137.23744237938
2020-08-03,11246.3486328125,11453.0791015625,11012.4150390625,11043.7685546875,20271713443,10104.222119140624,9613.7759375,69.07813501026445,144.79144437247368,10769.326533770776,10219.393826855907
2020-08-04,11205.892578125,11385.3818359375,11094.1455078125,11246.203125,21250197042,10204.87490234375,9648.87974609375,68.07909347229389,111.10517569656997,10836.490540594503,10292.467808431395
2020-08-05,11747.0224609375,11786.6171875,11158.28515625,11203.8232421875,24411254471,10335.6146484375,9693.05970703125,73.5825601611796,114.7537764167734,10976.572374493426,10400.21259750592
2020-08-06,11779.7734375,11902.3359375,11598.7138671875,11749.87109375,23400740340,10467.03369140625,9739.050078125,73.87612640717559,108.90678309925107,11100.141768802128,10502.402289357333
2020-08-07,11601.47265625,11898.0380859375,11408.59375,11778.89453125,23132312867,10589.155322265626,9782.84271484375,69.35734310194927,83.69759373404759,11177.269597640263,10583.814909127159
2020-08-08,11754.0458984375,11800.064453125,11558.431640625,11604.5537109375,17572057837,10717.566748046875,9832.16326171875,70.99242188331164,68.59890580429123,11266.00441314753,10670.49868611311
2020-08-09,11675.7392578125,11806.056640625,11548.7841796875,11737.3251953125,17489608833,10843.142138671876,9879.03123046875,68.95863327285272,45.73821694593846,11329.040543095987,10744.960950683435
2020-08-10,11878.111328125,12045.140625,11662.2568359375,11662.2568359375,26114112569,10968.3033203125,9930.520859375,71.25084909589997,37.01886433301445,11413.512971561988,10828.898015679106
2020-08-11,11410.525390625,11932.7109375,11195.708984375,11881.6474609375,27039782640,11062.56142578125,9965.75701171875,60.19115965094355,-5.219418206956789,11413.053343725529,10871.981524934357
2020-08-12,11584.9345703125,11748.396484375,11249.60546875,11404.5966796875,25064548486,11162.754541015625,10004.8625390625,62.5276115514151,-25.26999141829492,11439.496609354293,10924.792861629034
2020-08-13,11784.1376953125,11796.396484375,11216.8720703125,11588.4052734375,27522199497,11275.116796875,10054.2730859375,65.05067190944133,-28.722767001363536,11492.518314886325,10988.448034494475
2020-08-14,11768.87109375,12150.994140625,11685.455078125,11772.6591796875,24237958589,11379.7046875,10104.35423828125,64.69117742811649,-35.21285629511988,11535.034127019198,11046.257149994884
2020-08-15,11865.6982421875,11963.203125,11768.697265625,11768.697265625,23354924400,11477.73125,10158.40984375,65.97549296631522,-36.03263529915978,11585.905529352784,11106.9564901573
2020-08-16,11892.8037109375,11934.9013671875,11737.1884765625,11866.685546875,20583375490,11522.827783203125,10215.35810546875,66.34454569616874,-37.62274854635922,11633.120634211971,11165.167395400276
2020-08-17,12254.40234375,12359.056640625,11806.6962890625,11895.658203125,28227687027,11589.90673828125,10277.57451171875,70.88200360499116,-18.1800138616793,11728.702435679359,11245.851465648404
2020-08-18,11991.2333984375,12335.70703125,11954.525390625,12251.8955078125,26043227672,11634.44501953125,10333.58208984375,64.10776722291772,-26.403289182966716,11769.091814565227,11301.0649421513
2020-08-19,11758.283203125,12028.923828125,11687.3330078125,11990.884765625,24502851117,11666.798486328125,10385.987890625,58.75495529897926,-49.547337450279315,11767.42895126673,11334.932961482686
2020-08-20,11878.3720703125,11900.4111328125,11710.0634765625,11761.5,20175242945,11694.54375,10438.988828125,60.582165243086706,-58.18713127327891,11784.497123427618,11375.187710284894
2020-08-21,11592.4892578125,11899.259765625,11564.9794921875,11878.0263671875,23762425999,11686.18857421875,10488.37041015625,54.40325945945081,-83.05857106747476,11754.957451794524,11391.284121212864
2020-08-22,11681.8251953125,11689.4072265625,11448.8056640625,11585.4775390625,20224191306,11717.59912109375,10540.26083984375,55.916357572306005,-92.66499879499304,11743.706335412675,11412.805682257282
2020-08-23,11664.84765625,11713.4296875,11559.9208984375,11679.6962890625,18482062658,11738.524072265625,10590.90802734375,55.53916264691379,-98.77350330629696,11731.57423092611,11431.475458108594
2020-08-24,11774.595703125,11807.6318359375,11623.25,11663.689453125,20681511755,11766.959228515625,10644.92109375,57.53341911352503,-94.0569037770872,11738.192918956707,11456.891772554254
2020-08-25,11366.134765625,11778.2998046875,11189.8505859375,11773.5888671875,26301509932,11747.91484375,10684.734296875,48.766219864768885,-115.65910273620523,11680.95320305952,11450.169031300236
2020-08-26,11488.36328125,11530.052734375,11296.9931640625,11366.89453125,22466660958,11733.3443359375,10729.456015625,51.16441110770146,-118.49402014088895,11651.323984319595,11452.998235000217
2020-08-27,11323.3974609375,11570.7861328125,11185.94140625,11485.6083984375,23240415076,11719.440576171875,10767.3573046875,47.905174035438066,-127.4753577355084,11600.87374995312,11443.398177662239
2020-08-28,11542.5,11545.615234375,11316.4228515625,11325.2958984375,19807127588,11708.86328125,10812.64794921875,52.255386574509416,-115.03744830407726,11591.893173037255,11450.739053390962
2020-08-29,11506.865234375,11585.640625,11466.29296875,11541.0546875,17485597759,11700.419580078125,10857.2091015625,51.50211406124907,-105.82093161955089,11578.8119517046,11454.896548278668
2020-08-30,11711.505859375,11715.2646484375,11492.3818359375,11508.7138671875,19760127945,11692.089306640624,10906.63228515625,55.47182246108356,-83.53166512311233,11599.226399038507,11473.904645396915
2020-08-31,11680.8203125,11768.876953125,11598.318359375,11713.306640625,22285928250,11705.604052734376,10954.71869140625,54.74816661282511,-69.04467344951041,11611.779308801813,11489.231731848997
2020-09-01,11970.478515625,12067.0810546875,11601.12890625,11679.31640625,27311555343,11724.88125,11009.2559765625,60.04662751588932,-39.606472001144425,11666.963802159227,11524.87964175833
2020-09-02,11414.0341796875,11964.8232421875,11290.7939453125,11964.8232421875,28037405299,11706.37607421875,11052.6723828125,48.33763496883048,-56.24635731517546,11628.051552548191,11516.66886679012
2020-09-03,10245.296875,11443.0224609375,10182.46484375,11407.19140625,31927261555,11630.19736328125,11073.72158203125,33.54280093755217,-139.84171445854233,11415.320063694624,11422.493163694555
2020-09-04,10511.8134765625,10663.919921875,10207.9404296875,10230.365234375,29965130374,11562.503125,11101.31330078125,38.18884776842065,-169.1079786088874,11276.319050289683,11355.035409092181
2020-09-05,10169.5673828125,10581.5712890625,9946.67578125,10512.5302734375,44916565292,11476.34130859375,11121.676796875,34.82220713508218,-201.252015617585,11106.049562985501,11267.222962701093
2020-09-06,10280.3515625,10353.927734375,10056.8857421875,10167.216796875,37071460174,11377.63876953125,11144.10302734375,36.76549986192938,-204.14471362452593,10979.019101372347,11194.121377501011
2020-09-07,10369.5634765625,10399.1533203125,9916.4931640625,10280.998046875,33703098409,11296.5552734375,11167.77794921875,38.35930741173342,-189.46300352715468,10885.256697555447,11133.043014468529
2020-09-08,10131.5166015625,10414.775390625,9945.1103515625,10369.306640625,33430927462,11215.216943359375,11187.12365234375,35.76865743231757,-184.9887012788472,10769.2966827873,11058.855872771786
2020-09-09,10242.34765625,10350.54296875,10017.2509765625,10134.1513671875,24128292755,11133.41572265625,11204.4728515625,37.87246386185039,-164.4605537374893,10688.227601781562,10998.373782659062
2020-09-10,10363.138671875,10503.912109375,10238.1357421875,10242.330078125,54406443211,11071.948193359374,11221.228359375,40.172412405642255,-133.93582608872325,10638.213920257476,10951.319330008391
2020-09-11,10400.9150390625,10434.9228515625,10140.8369140625,10369.0283203125,45201121775,11007.902685546875,11237.62521484375,40.9091694968962,-103.73812644348024,10601.706400073634,10910.548641790176
2020-09-12,10442.1708984375,10578.837890625,10292.38671875,10409.861328125,36750077324,10946.76884765625,11255.73078125,41.752791848272764,-74.86992169309048,10577.162476744998,10875.853994134422
2020-09-13,10323.755859375,10577.21484375,10224.330078125,10452.3994140625,36506852789,10874.22685546875,11268.6636328125,39.98811641630385,-58.36751760344018,10538.17684330346,10834.957836004094
2020-09-14,10680.837890625,10800.0107421875,10266.0087890625,10328.734375,35453581940,10839.96201171875,11284.17705078125,47.23088995505506,-20.002697535243954,10560.124696737543,10823.541543753792
2020-09-15,10796.951171875,10938.6318359375,10656.4599609375,10677.7548828125,32509451925,10805.39140625,11280.29861328125,49.37066659655572,14.7214415758433,10596.559539066384,10821.571886577585
2020-09-16,10974.9052734375,11100.1240234375,10704.884765625,10797.76171875,30769986455,10787.966796875,11281.54025390625,52.5465685246627,49.25635918131795,10654.766575123478,10832.929915233875
2020-09-17,10948.990234375,11037.4208984375,10774.6279296875,10973.251953125,38151810523,10758.29130859375,11278.510703125,52.03466725797769,68.73958148046822,10700.031753469866,10841.526975910996
2020-09-18,10944.5859375,11034.908203125,10829.6572265625,10951.8203125,26341903912,10730.17734375,11275.17814453125,51.94205459563913,78.9834439565985,10737.655474089886,10849.160973065736
2020-09-19,11094.3466796875,11134.0927734375,10909.6181640625,10933.7529296875,22764204008,10699.319384765626,11270.5957421875,54.882599007703085,92.55768788346765,10792.531044181827,10867.322877259941
2020-09-20,10938.271484375,11095.8701171875,10814.4775390625,11095.8701171875,24699523788,10662.191943359376,11254.16931640625,51.35586140556707,87.77907335051165,10814.952650365392,10872.578329638834
2020-09-21,10462.259765625,10988.3046875,10380.2607421875,10934.92578125,28884999244,10586.781005859375,11242.3422265625,42.40569508442621,51.13007779922043,10760.692206559179,10842.184361934107
2020-09-22,10538.4599609375,10568.0771484375,10382.7265625,10459.6240234375,23621787804,10543.002294921875,11228.184453125,44.0856119386182,31.550884261807653,10726.502630309691,10819.68625815658
2020-09-23,10246.1865234375,10537.828125,10197.865234375,10535.4921875,23788661867,10543.04677734375,11208.99033203125,39.34518181896164,0.11004833616485143,10652.607844637047,10777.204796325537
2020-09-24,10760.06640625,10771.056640625,10231.490234375,10248.7861328125,47144380902,10555.459423828124,11189.2512109375,49.60550273878525,14.329316091297855,10669.139931039039,10775.935285949572
2020-09-25,10692.716796875,10777.6962890625,10578.9140625,10761.109375,39348590957,10581.61689453125,11167.510078125,48.44876085365868,19.29668699515878,10672.767141167647,10769.77095342553
2020-09-26,10750.7236328125,10772.9990234375,10667.28125,10695.5751953125,46852525493,10605.135498046875,11150.49509765625,49.54015420587663,26.160724832049894,10684.760447574548,10768.360040787527
2020-09-27,10775.26953125,10803.9765625,10622.921875,10746.892578125,53745972818,10625.42080078125,11130.9195703125,50.02232695973777,31.658708108261067,10698.684921986156,10768.871854895859
2020-09-28,10709.65234375,10945.34765625,10703.8935546875,10776.61328125,47762394731,10654.327587890624,11111.59783203125,48.68308754298776,30.18610737558876,10700.372217642132,10764.48522444061
2020-09-29,10844.640625,10860.0009765625,10649.4951171875,10709.650390625,46582396602,10684.442236328125,11090.92841796875,51.55646886320602,37.155047912506205,10722.56735723565,10770.422661519084
2020-09-30,10784.4912109375,10847.2568359375,10669.3212890625,10843.87109375,44171073700,10705.50986328125,11078.407734375,50.20744121480612,36.51174389130681,10732.09410395901,10771.464776290817
2020-10-01,10619.4521484375,10933.6240234375,10472.3564453125,10795.2548828125,40023134100,10716.43671875,11059.0980859375,46.60412731988214,24.353925542730707,10714.764572340317,10760.204581635016
2020-10-02,10575.974609375,10657.837890625,10416.689453125,10619.8212890625,48661453918,10723.126904296874,11034.93482421875,45.67416046374628,13.318630527935852,10693.412270345652,10746.557917023163
2020-10-03,10549.3291015625,10598.9404296875,10511.1298828125,10575.1005859375,44660271563,10734.40556640625,11010.543984375,45.08044951299094,4.609224850125528,10671.245628994398,10731.948375137188
2020-10-04,10669.5830078125,10686.0,10534.3916015625,10550.4404296875,71251776995,10733.842822265626,10986.6216796875,48.343963234650474,7.178475051881918,10670.98984112026,10727.328718298322
2020-10-05,10793.33984375,10793.5078125,10634.6005859375,10676.529296875,47537578009,10733.662255859375,10964.63240234375,51.535755405199836,16.889471506490445,10689.812918447911,10732.218431294743
2020-10-06,10604.40625,10797.578125,10528.890625,10796.306640625,42623695307,10715.1373046875,10931.63248046875,46.783190761163475,10.574042430208415,10676.673430994386,10722.750862309947
2020-10-07,10668.96875,10680.5078125,10562.5068359375,10603.35546875,37799458436,10701.13623046875,10905.1871875,48.52993741376587,10.69805365097487,10675.488095456789,10718.76700213884
2020-10-08,10915.685546875,10945.7373046875,10562.6064453125,10669.37109375,63314794397,10699.6912109375,10888.335234375,54.655037598438334,26.451959076775793,10712.441549521129,10733.353561008185
2020-10-09,11064.4580078125,11102.671875,10846.8505859375,10927.9130859375,22799117613,10698.19677734375,10872.056953125,57.90791330378732,44.86566556528843,10766.5979277198,10757.879816327022
2020-10-10,11296.361328125,11442.2109375,11056.9404296875,11059.142578125,22877978588,10716.10126953125,10866.13439453125,62.4319505591904,69.18416621891514,10848.099989320599,10797.767335719465
2020-10-11,11384.181640625,11428.8134765625,11288.6279296875,11296.08203125,19968627060,10762.19736328125,10860.1815234375,64.00951152668969,86.57613580793894,10930.574089521277,10841.205432379134
2020-10-12,11555.36328125,11698.4677734375,11240.6865234375,11392.6357421875,26163972642,10813.042529296876,10857.9918359375,66.9250180097768,103.83757481776627,11026.695503633387,10894.106013776976
2020-10-13,11425.8994140625,11548.984375,11321.224609375,11548.7197265625,24241420251,10872.028173828125,10851.01791015625,62.78270987149922,100.68916585022117,11088.11148985325,10933.49811750183
2020-10-14,11429.5068359375,11539.9775390625,11307.8310546875,11429.0478515625,24103426719,10905.5001953125,10852.2853515625,62.851706174310586,93.17611218837577,11140.633850789289,10970.239504052619
2020-10-15,11495.349609375,11569.9140625,11303.603515625,11426.6025390625,24487233058,10945.6318359375,10852.425078125,64.15779193020383,87.08057801336997,11195.20550595632,11009.136548891314
2020-10-16,11322.123046875,11540.0615234375,11223.0126953125,11502.828125,25635480772,10974.201806640625,10852.39958984375,58.3456968898009,66.73773480279296,11214.73128148227,11032.320733927143
2020-10-17,11358.1015625,11386.26171875,11285.345703125,11322.123046875,19130430174,11003.343408203125,10848.71162109375,59.17296181481337,51.73023030847534,11236.78824779269,11056.452647154762
2020-10-18,11483.359375,11483.359375,11347.578125,11355.982421875,18283314340,11042.028759765624,10848.24150390625,62.00232092802755,46.43322343816041,11274.722267363046,11088.075367735892
2020-10-19,11742.037109375,11799.0927734375,11408.2900390625,11495.0380859375,23860769928,11086.898583984375,10848.85212890625,67.07669553922281,55.90896322010991,11346.616858441808,11136.516978227677
2020-10-20,11916.3349609375,11999.91796875,11681.48046875,11745.974609375,30915821592,11143.490771484376,10853.562421875,69.98525399384354,68.63488564004624,11434.265797287298,11194.28127324322
2020-10-21,12823.689453125,13184.56640625,11900.9287109375,11913.0771484375,43414712626,11253.70263671875,10870.626640625,79.92690267118522,129.3563751520595,11648.023282800792,11314.978175456685
2020-10-22,12965.8916015625,13161.59375,12717.09375,12801.6357421875,34729759598,11373.198486328125,10901.6637890625,80.98964461751987,167.8523710831999,11850.772254917978,11437.26805887193
2020-10-23,12931.5390625,13015.9619140625,12752.6474609375,12971.548828125,28974975003,11492.308984375,10955.3886328125,79.88927327771731,178.74995729983658,12017.04407146906,11547.954799881416
2020-10-24,13108.0625,13145.06640625,12885.7470703125,12931.57421875,24542317940,11614.232958984376,11007.31361328125,81.2955865876083,184.8283303699833,12184.89306047382,11663.518333223534
2020-10-25,13031.173828125,13329.18359375,12910.0615234375,13108.0634765625,24406920575,11726.124658203125,11064.5457421875,78.71363003287368,170.97404568795366,12315.090101650923,11764.826147660679
2020-10-26,13075.248046875,13225.2978515625,12822.3828125,13031.201171875,29461458313,11849.666748046875,11120.443671875,79.12294547893154,152.68250643646616,12432.037477839243,11861.89443649137
2020-10-27,13654.21875,13759.6689453125,13060.837890625,13075.2421875,33749878156,11998.929248046876,11186.13677734375,83.58757907511622,166.35650439807534,12620.065365863975,11994.659200454973
